cities,comment,confirmedCount,continentEnglishName,continentName,countryEnglishName,countryFullName,countryName,curedCount,currentConfirmedCount,deadCount,locationId,provinceEnglishName,provinceName,provinceShortName,suspectedCount,updateTime,deadRate,curedRate
暂无,暂无,17,North America,北美洲,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,圣文森特和格林纳丁斯,0,17,0,974012,Saint Vincent and the Grenadines,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,0,1589113460089,0.0,0.0
暂无,暂无,18,North America,北美洲,St.Lucia,Saint Lucia,圣卢西亚,0,18,0,974011,St.Lucia,圣卢西亚,圣卢西亚,0,1589113460089,0.0,0.0
暂无,暂无,25,North America,北美洲,Antigua and Barbuda,Antigua & Barbuda,安提瓜和巴布达,0,22,3,974001,Antigua and Barbuda,安提瓜和巴布达,安提瓜和巴布达,0,1589113460089,0.12,0.0
"[{'cityName': '昆明', 'currentConfirmedCount': 0, 'confirmedCount': 53, 'suspectedCount': 0, 'curedCount': 53, 'deadCount': 0, 'locationId': 530100, 'cityEnglishName': 'Kunming'}, {'cityName': '昭通', 'currentConfirmedCount': 0, 'confirmedCount': 25, 'suspectedCount': 0, 'curedCount': 25, 'deadCount': 0, 'locationId': 530600, 'cityEnglishName': 'Zhaotong'}, {'cityName': '西双版纳', 'currentConfirmedCount': 0, 'confirmedCount': 15, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 1, 'locationId': 532800, 'cityEnglishName': 'Xishuangbanna'}, {'cityName': '玉溪', 'currentConfirmedCount': 0, 'confirmedCount': 14, 'suspectedCount': 0, 'curedCount': 13, 'deadCount': 1, 'locationId': 530400, 'cityEnglishName': 'Yuxi'}, {'cityName': '曲靖', 'currentConfirmedCount': 0, 'confirmedCount': 13, 'suspectedCount': 0, 'curedCount': 13, 'deadCount': 0, 'locationId': 530300, 'cityEnglishName': 'Qujing'}, {'cityName': '大理州', 'currentConfirmedCount': 0, 'confirmedCount': 13, 'suspectedCount': 0, 'curedCount': 13, 'deadCount': 0, 'locationId': 0, 'cityEnglishName': 'Dali'}, {'cityName': '境外输入', 'currentConfirmedCount': 0, 'confirmedCount': 11, 'suspectedCount': 0, 'curedCount': 11, 'deadCount': 0, 'locationId': 0}, {'cityName': '红河州', 'currentConfirmedCount': 0, 'confirmedCount': 9, 'suspectedCount': 0, 'curedCount': 9, 'deadCount': 0, 'locationId': 0, 'cityEnglishName': 'Honghe'}, {'cityName': '保山', 'currentConfirmedCount': 0, 'confirmedCount': 9, 'suspectedCount': 0, 'curedCount': 9, 'deadCount': 0, 'locationId': 530500, 'cityEnglishName': 'Baoshan'}, {'cityName': '丽江', 'currentConfirmedCount': 0, 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 7, 'deadCount': 0, 'locationId': 530700, 'cityEnglishName': 'Lijiang'}, {'cityName': '德宏州', 'currentConfirmedCount': 0, 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 5, 'deadCount': 0, 'locationId': 0, 'cityEnglishName': 'Dehong'}, {'cityName': '普洱', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 530800, 'cityEnglishName': ""Pu'er""}, {'cityName': '楚雄州', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 0, 'cityEnglishName': 'Chuxiong'}, {'cityName': '文山州', 'currentConfirmedCount': 0, 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 0, 'locationId': 0, 'cityEnglishName': 'Wenshan'}, {'cityName': '临沧', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 530900, 'cityEnglishName': 'Lincang'}]",暂无,185,Asia,亚洲,China,,中国,183,0,2,530000,Yunnan,云南省,云南,0,1589069512667,0.0108,0.9892
暂无,暂无,12,North America,北美洲,暂无,Turks & Caicos Islands,特克斯和凯科斯群岛,0,11,1,0,暂无,特克斯和凯科斯群岛,特克斯和凯科斯群岛,0,1588660630675,0.0833,0.0
暂无,暂无,6,South America,南美洲,暂无,"Bonaire, Sint Eustatius and Saba",荷兰加勒比地区,0,6,0,0,暂无,荷兰加勒比地区,荷兰加勒比地区,0,1588660630675,0.0,0.0
暂无,暂无,16,North America,北美洲,暂无,Curaçao,库拉索岛,0,15,1,0,暂无,库拉索岛,库拉索岛,0,1588660630675,0.0625,0.0
"[{'cityName': '温州', 'currentConfirmedCount': 0, 'confirmedCount': 504, 'suspectedCount': 0, 'curedCount': 503, 'deadCount': 1, 'locationId': 330300, 'cityEnglishName': 'Wenzhou'}, {'cityName': '杭州', 'currentConfirmedCount': 0, 'confirmedCount': 181, 'suspectedCount': 0, 'curedCount': 181, 'deadCount': 0, 'locationId': 330100, 'cityEnglishName': 'Hangzhou'}, {'cityName': '宁波', 'currentConfirmedCount': 0, 'confirmedCount': 157, 'suspectedCount': 0, 'curedCount': 157, 'deadCount': 0, 'locationId': 330200, 'cityEnglishName': 'Ningbo'}, {'cityName': '台州', 'currentConfirmedCount': 0, 'confirmedCount': 146, 'suspectedCount': 0, 'curedCount': 146, 'deadCount': 0, 'locationId': 331000, 'cityEnglishName': 'Taizhou'}, {'cityName': '金华', 'currentConfirmedCount': 0, 'confirmedCount': 55, 'suspectedCount': 0, 'curedCount': 55, 'deadCount': 0, 'locationId': 330700, 'cityEnglishName': 'Jinhua'}, {'cityName': '境外输入', 'currentConfirmedCount': 0, 'confirmedCount': 50, 'suspectedCount': 2, 'curedCount': 50, 'deadCount': 0, 'locationId': 0}, {'cityName': '嘉兴', 'currentConfirmedCount': 0, 'confirmedCount': 46, 'suspectedCount': 0, 'curedCount': 46, 'deadCount': 0, 'locationId': 330400, 'cityEnglishName': 'Jiaxing'}, {'cityName': '绍兴', 'currentConfirmedCount': 0, 'confirmedCount': 42, 'suspectedCount': 0, 'curedCount': 42, 'deadCount': 0, 'locationId': 330600, 'cityEnglishName': 'Shaoxing'}, {'cityName': '省十里丰监狱', 'currentConfirmedCount': 0, 'confirmedCount': 36, 'suspectedCount': 0, 'curedCount': 36, 'deadCount': 0, 'locationId': 0, 'cityEnglishName': 'Shilifeng Prison'}, {'cityName': '丽水', 'currentConfirmedCount': 0, 'confirmedCount': 17, 'suspectedCount': 0, 'curedCount': 17, 'deadCount': 0, 'locationId': 331100, 'cityEnglishName': 'Lishui'}, {'cityName': '衢州', 'currentConfirmedCount': 0, 'confirmedCount': 14, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 0, 'locationId': 330800, 'cityEnglishName': 'Quzhou'}, {'cityName': '湖州', 'currentConfirmedCount': 0, 'confirmedCount': 10, 'suspectedCount': 0, 'curedCount': 10, 'deadCount': 0, 'locationId': 330500, 'cityEnglishName': 'Huzhou'}, {'cityName': '舟山', 'currentConfirmedCount': 0, 'confirmedCount': 10, 'suspectedCount': 0, 'curedCount': 10, 'deadCount': 0, 'locationId': 330900, 'cityEnglishName': 'Zhoushan'}]",2月10日通报核减的12例在浙江省治愈的外省病例，根据国家最新要求重新纳入累计病例。,1268,Asia,亚洲,China,,中国,1267,0,1,330000,Zhejiang,浙江省,浙江,3,1588641352916,0.0008,0.9992
暂无,暂无,0,Asia,亚洲,Turkmenistan,Turkmenistan,土库曼斯坦,0,0,0,954004,Turkmenistan,土库曼斯坦,土库曼斯坦,0,1588462649213,,
暂无,暂无,11,North America,北美洲,暂无,Montserrat,蒙特塞拉特,0,10,1,0,暂无,蒙特塞拉特,蒙特塞拉特,0,1588244985040,0.0909,0.0
暂无,暂无,13,South America,南美洲,暂无,Falkland Islands,福克兰群岛,0,13,0,0,暂无,福克兰群岛,福克兰群岛,0,1588244985040,0.0,0.0
暂无,暂无,24,Asia,亚洲,暂无,Tinor-Leste,东帝汶,0,24,0,952004,暂无,东帝汶,东帝汶,0,1588244985040,0.0,0.0
暂无,暂无,18,Oceania,大洋洲,暂无,New Caledonia,新喀里多尼亚,0,18,0,0,暂无,新喀里多尼亚,新喀里多尼亚,0,1588160282890,0.0,0.0
暂无,暂无,18,North America,北美洲,Belize,Belize,伯利兹,0,16,2,972001,Belize,伯利兹,伯利兹,0,1588160282890,0.1111,0.0
暂无,暂无,15,North America,北美洲,暂无,Saint Kitts and Nevis,圣其茨和尼维斯,0,15,0,0,暂无,圣其茨和尼维斯,圣其茨和尼维斯,0,1588160282890,0.0,0.0
暂无,暂无,11,Africa,非洲,Seychelles,Seychelles,塞舌尔,0,11,0,985007,Seychelles,塞舌尔,塞舌尔,0,1588160282890,0.0,0.0
暂无,暂无,18,Oceania,大洋洲,Fiji,The Republic of Fiji,斐济,0,18,0,990002,Fiji,斐济,斐济,0,1588160282890,0.0,0.0
暂无,暂无,1,North America,北美洲,暂无,Saint Pierre and Miquelon,圣皮埃尔和密克隆群岛,0,1,0,0,暂无,圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,0,1588160282890,0.0,0.0
暂无,暂无,11,North America,北美洲,暂无,Greenland,格陵兰,0,11,0,0,暂无,格陵兰,格陵兰,0,1588160282890,0.0,0.0
暂无,暂无,19,Asia,亚洲,Laos,Laos,老挝,0,19,0,952006,Laos,老挝,老挝,0,1588160282890,0.0,0.0
暂无,暂无,3,North America,北美洲,暂无,Anguilla,安圭拉,0,3,0,0,暂无,安圭拉,安圭拉,0,1588160282890,0.0,0.0
暂无,暂无,16,North America,北美洲,暂无,Dominica,多米尼克,0,16,0,974005,暂无,多米尼克,多米尼克,0,1588160282890,0.0,0.0
暂无,暂无,6,North America,北美洲,暂无,Saint Barthelemy,圣巴泰勒米岛,0,6,0,0,暂无,圣巴泰勒米岛,圣巴泰勒米岛,0,1588160282890,0.0,0.0
暂无,暂无,16,Africa,非洲,Namibia,Namibia,纳米比亚,3,13,0,984009,Namibia,纳米比亚,纳米比亚,0,1588160282890,0.0,0.1875
暂无,暂无,98,Europe,欧洲,Monaco,Monaco,摩纳哥,3,92,3,961005,Monaco,摩纳哥,摩纳哥,0,1588160282890,0.0306,0.0306
暂无,暂无,8,Oceania,大洋洲,Papua New Guinea,Papua New Guinea,巴布亚新几内亚,0,8,0,990009,Papua New Guinea,巴布亚新几内亚,巴布亚新几内亚,0,1588160282890,0.0,0.0
"[{'cityName': '合肥', 'currentConfirmedCount': 0, 'confirmedCount': 174, 'suspectedCount': 0, 'curedCount': 173, 'deadCount': 1, 'locationId': 340100, 'cityEnglishName': 'Hefei'}, {'cityName': '蚌埠', 'currentConfirmedCount': 0, 'confirmedCount': 160, 'suspectedCount': 0, 'curedCount': 155, 'deadCount': 5, 'locationId': 340300, 'cityEnglishName': 'Bengbu'}, {'cityName': '阜阳', 'currentConfirmedCount': 0, 'confirmedCount': 155, 'suspectedCount': 0, 'curedCount': 155, 'deadCount': 0, 'locationId': 341200, 'cityEnglishName': 'Fuyang'}, {'cityName': '亳州', 'currentConfirmedCount': 0, 'confirmedCount': 108, 'suspectedCount': 0, 'curedCount': 108, 'deadCount': 0, 'locationId': 341600, 'cityEnglishName': 'Bozhou'}, {'cityName': '安庆', 'currentConfirmedCount': 0, 'confirmedCount': 83, 'suspectedCount': 0, 'curedCount': 83, 'deadCount': 0, 'locationId': 340800, 'cityEnglishName': 'Anqing'}, {'cityName': '六安', 'currentConfirmedCount': 0, 'confirmedCount': 69, 'suspectedCount': 0, 'curedCount': 69, 'deadCount': 0, 'locationId': 341500, 'cityEnglishName': ""Lu'an""}, {'cityName': '宿州', 'currentConfirmedCount': 0, 'confirmedCount': 41, 'suspectedCount': 0, 'curedCount': 41, 'deadCount': 0, 'locationId': 341300, 'cityEnglishName': 'Suzhou'}, {'cityName': '马鞍山', 'currentConfirmedCount': 0, 'confirmedCount': 38, 'suspectedCount': 0, 'curedCount': 38, 'deadCount': 0, 'locationId': 340500, 'cityEnglishName': ""Ma'anshan""}, {'cityName': '芜湖', 'currentConfirmedCount': 0, 'confirmedCount': 34, 'suspectedCount': 0, 'curedCount': 34, 'deadCount': 0, 'locationId': 340200, 'cityEnglishName': 'Wuhu'}, {'cityName': '铜陵', 'currentConfirmedCount': 0, 'confirmedCount': 29, 'suspectedCount': 0, 'curedCount': 29, 'deadCount': 0, 'locationId': 340700, 'cityEnglishName': 'Tongling'}, {'cityName': '淮北', 'currentConfirmedCount': 0, 'confirmedCount': 28, 'suspectedCount': 0, 'curedCount': 28, 'deadCount': 0, 'locationId': 340600, 'cityEnglishName': 'Huaibei'}, {'cityName': '淮南', 'currentConfirmedCount': 0, 'confirmedCount': 27, 'suspectedCount': 0, 'curedCount': 27, 'deadCount': 0, 'locationId': 340400, 'cityEnglishName': 'Huainan'}, {'cityName': '池州', 'currentConfirmedCount': 0, 'confirmedCount': 17, 'suspectedCount': 0, 'curedCount': 17, 'deadCount': 0, 'locationId': 341700, 'cityEnglishName': 'Chizhou'}, {'cityName': '滁州', 'currentConfirmedCount': 0, 'confirmedCount': 13, 'suspectedCount': 0, 'curedCount': 13, 'deadCount': 0, 'locationId': 341100, 'cityEnglishName': 'Chuzhou'}, {'cityName': '黄山', 'currentConfirmedCount': 0, 'confirmedCount': 9, 'suspectedCount': 0, 'curedCount': 9, 'deadCount': 0, 'locationId': 341000, 'cityEnglishName': 'Huangshan'}, {'cityName': '宣城', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': 341800, 'cityEnglishName': 'Xuancheng'}]",暂无,991,Asia,亚洲,China,,中国,985,0,6,340000,Anhui,安徽省,安徽,0,1587729887273,0.0061,0.9939
"[{'cityName': '成都', 'currentConfirmedCount': 0, 'confirmedCount': 166, 'suspectedCount': 13, 'curedCount': 163, 'deadCount': 3, 'locationId': 510100, 'cityEnglishName': 'Chengdu'}, {'cityName': '甘孜州', 'currentConfirmedCount': 0, 'confirmedCount': 78, 'suspectedCount': 0, 'curedCount': 78, 'deadCount': 0, 'locationId': 513300, 'cityEnglishName': 'Garzê Tibetan Autonomous Prefecture'}, {'cityName': '达州', 'currentConfirmedCount': 0, 'confirmedCount': 42, 'suspectedCount': 0, 'curedCount': 42, 'deadCount': 0, 'locationId': 511700, 'cityEnglishName': 'Dazhou'}, {'cityName': '南充', 'currentConfirmedCount': 0, 'confirmedCount': 39, 'suspectedCount': 0, 'curedCount': 39, 'deadCount': 0, 'locationId': 511300, 'cityEnglishName': 'Nanchong'}, {'cityName': '广安', 'currentConfirmedCount': 0, 'confirmedCount': 30, 'suspectedCount': 0, 'curedCount': 30, 'deadCount': 0, 'locationId': 511600, 'cityEnglishName': ""Guang'an""}, {'cityName': '泸州', 'currentConfirmedCount': 0, 'confirmedCount': 24, 'suspectedCount': 0, 'curedCount': 24, 'deadCount': 0, 'locationId': 510500, 'cityEnglishName': 'Luzhou'}, {'cityName': '巴中', 'currentConfirmedCount': 0, 'confirmedCount': 24, 'suspectedCount': 0, 'curedCount': 24, 'deadCount': 0, 'locationId': 511900, 'cityEnglishName': 'Bazhong'}, {'cityName': '绵阳', 'currentConfirmedCount': 0, 'confirmedCount': 22, 'suspectedCount': 0, 'curedCount': 22, 'deadCount': 0, 'locationId': 510700, 'cityEnglishName': 'Mianyang'}, {'cityName': '内江', 'currentConfirmedCount': 0, 'confirmedCount': 22, 'suspectedCount': 0, 'curedCount': 22, 'deadCount': 0, 'locationId': 511000, 'cityEnglishName': 'Neijiang'}, {'cityName': '德阳', 'currentConfirmedCount': 0, 'confirmedCount': 18, 'suspectedCount': 0, 'curedCount': 18, 'deadCount': 0, 'locationId': 510600, 'cityEnglishName': 'Deyang'}, {'cityName': '遂宁', 'currentConfirmedCount': 0, 'confirmedCount': 17, 'suspectedCount': 0, 'curedCount': 17, 'deadCount': 0, 'locationId': 510900, 'cityEnglishName': 'Suining'}, {'cityName': '攀枝花', 'currentConfirmedCount': 0, 'confirmedCount': 16, 'suspectedCount': 0, 'curedCount': 16, 'deadCount': 0, 'locationId': 510400, 'cityEnglishName': 'Panzhihua'}, {'cityName': '凉山州', 'currentConfirmedCount': 0, 'confirmedCount': 13, 'suspectedCount': 0, 'curedCount': 13, 'deadCount': 0, 'locationId': 513400, 'cityEnglishName': 'Liangshan Yi Autonomous Prefecture'}, {'cityName': '宜宾', 'currentConfirmedCount': 0, 'confirmedCount': 12, 'suspectedCount': 0, 'curedCount': 12, 'deadCount': 0, 'locationId': 511500, 'cityEnglishName': 'Yibin'}, {'cityName': '自贡', 'currentConfirmedCount': 0, 'confirmedCount': 9, 'suspectedCount': 0, 'curedCount': 9, 'deadCount': 0, 'locationId': 510300, 'cityEnglishName': 'Zigong'}, {'cityName': '眉山', 'currentConfirmedCount': 0, 'confirmedCount': 8, 'suspectedCount': 0, 'curedCount': 8, 'deadCount': 0, 'locationId': 511400, 'cityEnglishName': 'Meishan'}, {'cityName': '雅安', 'currentConfirmedCount': 0, 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 7, 'deadCount': 0, 'locationId': 511800, 'cityEnglishName': ""Ya'an""}, {'cityName': '广元', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': 510800, 'cityEnglishName': 'Guangyuan'}, {'cityName': '资阳', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 512000, 'cityEnglishName': 'Ziyang'}, {'cityName': '乐山', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 3, 'deadCount': 0, 'locationId': 511100, 'cityEnglishName': 'Leshan'}, {'cityName': '阿坝州', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 513200, 'cityEnglishName': 'Ngawa Tibetan and Qiang Autonomous Prefecture'}]",成都市包含所有境外输入病例16例,561,Asia,亚洲,China,,中国,558,0,3,510000,Sichuan,四川省,四川,13,1587691634481,0.0053,0.9947
"[{'cityName': '万州区', 'currentConfirmedCount': 0, 'confirmedCount': 118, 'suspectedCount': 0, 'curedCount': 114, 'deadCount': 4, 'locationId': 500101, 'cityEnglishName': 'Wanzhou District'}, {'cityName': '江北区', 'currentConfirmedCount': 0, 'confirmedCount': 28, 'suspectedCount': 0, 'curedCount': 28, 'deadCount': 0, 'locationId': 500105, 'cityEnglishName': 'Jiangbei District'}, {'cityName': '云阳县', 'currentConfirmedCount': 0, 'confirmedCount': 25, 'suspectedCount': 0, 'curedCount': 25, 'deadCount': 0, 'locationId': 500235, 'cityEnglishName': 'Yunyang County'}, {'cityName': '合川区', 'currentConfirmedCount': 0, 'confirmedCount': 23, 'suspectedCount': 0, 'curedCount': 23, 'deadCount': 0, 'locationId': 500117, 'cityEnglishName': 'Hechuan District'}, {'cityName': '綦江区', 'currentConfirmedCount': 0, 'confirmedCount': 23, 'suspectedCount': 0, 'curedCount': 23, 'deadCount': 0, 'locationId': 500110, 'cityEnglishName': 'Qijiang District'}, {'cityName': '长寿区', 'currentConfirmedCount': 0, 'confirmedCount': 22, 'suspectedCount': 0, 'curedCount': 22, 'deadCount': 0, 'locationId': 500115, 'cityEnglishName': 'Changshou District'}, {'cityName': '奉节县', 'currentConfirmedCount': 0, 'confirmedCount': 22, 'suspectedCount': 0, 'curedCount': 22, 'deadCount': 0, 'locationId': 500236, 'cityEnglishName': 'Fengjie County'}, {'cityName': '九龙坡区', 'currentConfirmedCount': 0, 'confirmedCount': 21, 'suspectedCount': 0, 'curedCount': 20, 'deadCount': 1, 'locationId': 500107, 'cityEnglishName': 'Jiulongpo District'}, {'cityName': '开州区', 'currentConfirmedCount': 0, 'confirmedCount': 21, 'suspectedCount': 0, 'curedCount': 20, 'deadCount': 1, 'locationId': 500154, 'cityEnglishName': 'Kaizhou District'}, {'cityName': '忠县', 'currentConfirmedCount': 0, 'confirmedCount': 21, 'suspectedCount': 0, 'curedCount': 21, 'deadCount': 0, 'locationId': 500233, 'cityEnglishName': 'Zhong County'}, {'cityName': '渝中区', 'currentConfirmedCount': 0, 'confirmedCount': 20, 'suspectedCount': 0, 'curedCount': 20, 'deadCount': 0, 'locationId': 500103, 'cityEnglishName': 'Yuzhong District'}, {'cityName': '垫江县', 'currentConfirmedCount': 0, 'confirmedCount': 20, 'suspectedCount': 0, 'curedCount': 20, 'deadCount': 0, 'locationId': 500231, 'cityEnglishName': 'Dianjiang County'}, {'cityName': '潼南区', 'currentConfirmedCount': 0, 'confirmedCount': 18, 'suspectedCount': 0, 'curedCount': 18, 'deadCount': 0, 'locationId': 500152, 'cityEnglishName': 'Tongnan District'}, {'cityName': '渝北区', 'currentConfirmedCount': 0, 'confirmedCount': 17, 'suspectedCount': 0, 'curedCount': 17, 'deadCount': 0, 'locationId': 500112, 'cityEnglishName': 'Yubei District'}, {'cityName': '两江新区', 'currentConfirmedCount': 0, 'confirmedCount': 17, 'suspectedCount': 0, 'curedCount': 17, 'deadCount': 0, 'locationId': -1, 'cityEnglishName': 'Liangjiang New Area'}, {'cityName': '南岸区', 'currentConfirmedCount': 0, 'confirmedCount': 15, 'suspectedCount': 0, 'curedCount': 15, 'deadCount': 0, 'locationId': 500108, 'cityEnglishName': ""Nan'an District""}, {'cityName': '石柱县', 'currentConfirmedCount': 0, 'confirmedCount': 15, 'suspectedCount': 0, 'curedCount': 15, 'deadCount': 0, 'locationId': 500240, 'cityEnglishName': 'Shizhu Tujia Autonomous County'}, {'cityName': '大足区', 'currentConfirmedCount': 0, 'confirmedCount': 14, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 0, 'locationId': 500111, 'cityEnglishName': 'Dazu District'}, {'cityName': '巫溪县', 'currentConfirmedCount': 0, 'confirmedCount': 14, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 0, 'locationId': 500238, 'cityEnglishName': 'Wuxi County'}, {'cityName': '铜梁区', 'currentConfirmedCount': 0, 'confirmedCount': 10, 'suspectedCount': 0, 'curedCount': 10, 'deadCount': 0, 'locationId': 500151, 'cityEnglishName': 'Tongliang District'}, {'cityName': '丰都县', 'currentConfirmedCount': 0, 'confirmedCount': 10, 'suspectedCount': 0, 'curedCount': 10, 'deadCount': 0, 'locationId': 500230, 'cityEnglishName': 'Fengdu County'}, {'cityName': '巫山县', 'currentConfirmedCount': 0, 'confirmedCount': 10, 'suspectedCount': 0, 'curedCount': 10, 'deadCount': 0, 'locationId': 500237, 'cityEnglishName': 'Wushan County'}, {'cityName': '沙坪坝区', 'currentConfirmedCount': 0, 'confirmedCount': 9, 'suspectedCount': 0, 'curedCount': 9, 'deadCount': 0, 'locationId': 500106, 'cityEnglishName': 'Shapingba District'}, {'cityName': '璧山区', 'currentConfirmedCount': 0, 'confirmedCount': 9, 'suspectedCount': 0, 'curedCount': 9, 'deadCount': 0, 'locationId': 500120, 'cityEnglishName': 'Bishan District'}, {'cityName': '荣昌区', 'currentConfirmedCount': 0, 'confirmedCount': 9, 'suspectedCount': 0, 'curedCount': 9, 'deadCount': 0, 'locationId': 500153, 'cityEnglishName': 'Rongchang District'}, {'cityName': '大渡口区', 'currentConfirmedCount': 0, 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 7, 'deadCount': 0, 'locationId': 500104, 'cityEnglishName': 'Dadukou District'}, {'cityName': '巴南区', 'currentConfirmedCount': 0, 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 6, 'deadCount': 0, 'locationId': 500113, 'cityEnglishName': 'Banan District'}, {'cityName': '涪陵区', 'currentConfirmedCount': 0, 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 5, 'deadCount': 0, 'locationId': 500102, 'cityEnglishName': 'Fuling District'}, {'cityName': '永川区', 'currentConfirmedCount': 0, 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 5, 'deadCount': 0, 'locationId': 500118, 'cityEnglishName': 'Yongchuan District'}, {'cityName': '江津区', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 500116, 'cityEnglishName': 'Jiangjin District'}, {'cityName': '梁平区', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 500155, 'cityEnglishName': 'Liangping District'}, {'cityName': '高新区', 'currentConfirmedCount': 0, 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 4, 'deadCount': 0, 'locationId': 0, 'cityEnglishName': 'Chongqing High-tech Zone'}, {'cityName': '境外输入', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 3, 'deadCount': 0, 'locationId': 0}, {'cityName': '黔江区', 'currentConfirmedCount': 0, 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 0, 'locationId': 500114, 'cityEnglishName': 'Qianjiang Tujia and Miao Autonomous County'}, {'cityName': '城口县', 'currentConfirmedCount': 0, 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 0, 'locationId': 500229, 'cityEnglishName': 'Chengkou County'}, {'cityName': '彭水县', 'currentConfirmedCount': 0, 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 2, 'deadCount': 0, 'locationId': 500243, 'cityEnglishName': 'Pengshui Miao and Tujia Autonomous County'}, {'cityName': '武隆区', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 500156, 'cityEnglishName': 'Wulong District'}, {'cityName': '秀山县', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 500241, 'cityEnglishName': 'Xiushan Tujia and Miao Autonomous County'}, {'cityName': '酉阳县', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 0, 'cityEnglishName': 'Youyang Tujia and Miao Autonomous County'}, {'cityName': '万盛经开区', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 0, 'cityEnglishName': 'Wansheng District'}]",暂无,579,Asia,亚洲,China,,中国,573,0,6,500000,Chongqing,重庆市,重庆,1,1587689007032,0.0104,0.9896
